Order ID	Order date	Return request date	Return request status	Amazon RMA ID	Merchant RMA ID	Label type	Label cost	Currency code	Return carrier	Tracking ID	Label to be paid by	A-to-Z Claim	Is prime	ASIN	Merchant SKU	Item Name	Return quantity	Return Reason	In policy	Return type	Resolution	Invoice number	Return delivery date	Order Amount	Order quantity	SafeT Action reason	SafeT claim id	SafeT claim state	SafeT claim creation time	SafeT claim reimbursement amount	Refunded Amount
112-0385382-0673023	27-Feb-2022	05-Mar-2022	Approved	DWGxhGRMRRMA	 	AmazonPrePaidLabel	3.66	USD	USPS	9202090153540085938245	Seller	N	N	B00KOLW7XI	G454Y3034-SZ-7.5	ASICS Women's Hyper LD 5 Track And Field Shoe,Mango/Rose/Mint,7.5 M US	1	AMZ-PG-APP-TOO-SMALL	Y	C-Returns	StandardRefund	 	 	116.82	2	 	 	 	 	 	 
113-0883154-5294665	28-Feb-2022	05-Mar-2022	Approved	D8sfh0RXRRMA	 	AmazonPrePaidLabel	5.52	USD	UPS	1Z2A05729064055256	Seller	N	N	B00L8C3PDS	G551Y2901-SZ-9	ASICS Women's Hyper-Rocketgirl SP 6 Cross Country Spike Shoe, Orange/White/Dark Purple, 9 M US	1	AMZ-PG-BAD-DESC	Y	C-Returns	StandardRefund	 	 	48.38	1	 	 	 	 	 	 
111-9795820-5953058	26-Feb-2022	05-Mar-2022	Approved	Dxs3hGRSRRMA	 	AmazonPrePaidLabel	5.52	USD	UPS	1Z2A05729064048719	Seller	N	N	B00L8C3O8O	G551Y2901-SZ-8.5	ASICS Women's Hyper-Rocketgirl SP 6 Cross Country Spike Shoe, Orange/White/Dark Purple, 8.5 M US	1	AMZ-PG-APP-TOO-SMALL	Y	C-Returns	StandardRefund	 	 	48.04	1	 	 	 	 	 	 
113-5932448-6806628	27-Feb-2022	05-Mar-2022	Approved	DZddhwRFRRMA	 	AmazonPrePaidLabel	3.66	USD	USPS	9202090153540085884344	Seller	N	N	B00KOH5V0I	G454Y3034-SZ-7	ASICS Women's Hyper LD 5 Track And Field Shoe,Mango/Rose/Mint,7 M US	1	AMZ-PG-APP-TOO-SMALL	Y	C-Returns	StandardRefund	 	 	56.59	1	 	 	 	 	 	 
111-8487982-6586668	01-Mar-2022	05-Mar-2022	Approved	DrdVhQRkRRMA	 	AmazonPrePaidLabel	4.97	USD	UPS	1Z2A05729063979108	Seller	N	N	B00KOH5V0S	G454Y3034-SZ-6	ASICS Women's Hyper LD 5 Track And Field Shoe,Mango/Rose/Mint,6 M US	1	AMZ-PG-APP-TOO-LARGE	Y	C-Returns	StandardRefund	 	 	60.98	1	 	 	 	 	 	 
113-9336008-8254656	27-Feb-2022	05-Mar-2022	Approved	D8rdhnRJRRMA	 	AmazonPrePaidLabel	5.52	USD	UPS	1Z2A05729063955535	Seller	N	N	B006H32TI0	J203Y2193-SZ-10.5	ASICS Men's Split Second 9 Wrestling Shoe,Red/Silver/Black,10.5 M US	1	AMZ-PG-APP-TOO-SMALL	Y	C-Returns	StandardRefund	 	 	71.84	1	 	 	 	 	 	 
111-4859703-0797055	23-Feb-2022	05-Mar-2022	Approved	D4JphlR1RRMA	 	AmazonPrePaidLabel	5.52	USD	UPS	1Z2A05729063912045	Seller	N	N	B07W8VY7CV	1QM00014241-SZ-9.5	Fila Midland Brown/Orange 9.5 D (M)	1	CR-QUALITY_UNACCEPTABLE	Y	Amazon CS	StandardRefund	 	 	53.39	1	 	 	 	 	 	 
114-3276343-1169832	22-Feb-2022	05-Mar-2022	Approved	DvxQh4RqRRMA	 	AmazonPrePaidLabel	5.52	USD	UPS	1Z2A05729063889554	Seller	N	N	B00L8C3PDS	MSS-G551Y2901-SZ-9	ASICS Women's Hyper-Rocketgirl SP 6 Cross Country Spike Shoe, Orange/White/Dark Purple, 9 M US	1	AMZ-PG-APP-TOO-LARGE	Y	C-Returns	RefundAtFirstScan	 	 	48.90	1	 	 	 	 	 	48.90
112-2936642-3490649	24-Feb-2022	04-Mar-2022	Approved	D5pChpRSRRMA	 	AmazonPrePaidLabel	5.52	USD	UPS	1Z2A05729063795486	Seller	N	N	B095LLGTR8	CPS10219Y-SZ-6	Champion Rf Mid Boys Shoes Size 6, Color: Black	1	AMZ-PG-APP-TOO-SMALL	Y	C-Returns	RefundAtFirstScan	 	 	168.00	2	 	 	 	 	 	84.00
112-7840246-3319447	23-Feb-2022	04-Mar-2022	Approved	DHnnhZR3RRMA	 	AmazonPrePaidLabel	5.90	USD	UPS	1Z2A05729063743942	Seller	N	N	B071HTZ6DF	MSS-T7E0N4990-SZ-11	ASICS Men's Gel-Exalt 4 Running Shoes, 11, Dark Blue/Black/Shocking Orang	1	AMZ-PG-APP-TOO-SMALL	Y	C-Returns	StandardRefund	 	 	60.25	1	 	 	 	 	 	 
111-0716625-8614657	23-Feb-2022	04-Mar-2022	Approved	D8PchxRHRRMA	 	AmazonPrePaidLabel	5.90	USD	UPS	1Z2A05729063631689	Seller	N	N	B00D3RFAI4	G454Y4435-SZ-9.5	ASICS Women's Hyper LD 5 Track Shoe,Enamel Blue/Hot Pink/Sharp Green,9.5 M US	1	AMZ-PG-APP-TOO-LARGE	Y	C-Returns	StandardRefund	 	 	51.56	1	 	 	 	 	 	 
