Order ID,Order date,Return request date,Return request status,Amazon RMA ID,Merchant RMA ID,Label type,Label cost,Currency code,Return carrier,Tracking ID,Label to be paid by,A-to-Z Claim,Is prime,ASIN,Merchant SKU,Item Name,Return quantity,Return Reason,In policy,Return type,Resolution,Invoice number,Return delivery date,Order Amount,Order quantity,SafeT Action reason,SafeT claim id,SafeT claim state,SafeT claim creation time,SafeT claim reimbursement amount,Refunded Amount
111-5369028-8364214,03-Mar-2022,11-Mar-2022,Approved,DFZjRcxQRRMA, ,AmazonPrePaidLabel,5.90,USD,UPS,1Z2A05729066768821,Seller,N,N,B07HV8TNWQ,MSS-EF1049-SZ-7.5,"adidas Women's Chaos Sneaker, White/White/aero Pink, 7.5 M US",1,AMZ-PG-APP-TOO-LARGE,Y,C-Returns,RefundAtFirstScan, , ,84.01,1, , , , , ,84.01
111-0471756-0716228,03-Mar-2022,11-Mar-2022,Approved,DWZ6RsxvRRMA, ,AmazonPrePaidLabel,5.90,USD,UPS,1Z2A05729066767368,Seller,N,N,B07S7PM6YB,G27670-SZ-9,"adidas Men's Afterburner 6 Grail MD Cleats Baseball Shoe, core Black/FTWR White/Collegiate Royal, 9 M US",1,AMZ-PG-APP-TOO-LARGE,Y,C-Returns,StandardRefund, , ,106.80,2, , , , , , 
114-5194075-4163468,01-Mar-2022,11-Mar-2022,Approved,D2wHR2xgRRMA, ,AmazonPrePaidLabel,4.97,USD,UPS,1Z2A05729066746121,Seller,N,N,B08DJDMS4W,G28289-SZ-10,"adidas Boys Icon V Molded Cleat shoes, Grey/Footwear White, 10 Toddler",1,AMZ-PG-APP-TOO-SMALL,Y,C-Returns,StandardRefund, , ,39.90,1, , , , , , 
112-3195602-7484200,09-Feb-2022,11-Mar-2022,Approved,DhwNRcxpRRMA, ,AmazonPrePaidLabel,5.52,USD,UPS,1Z2A05729066742769,Seller,N,N,B07886BTVV,MSS-B42200-SZ-5,"adidas Originals mens Nmd_r1 Sneaker, Black/Black/Gum, 5 US",1,AMZ-PG-APP-TOO-SMALL,Y,C-Returns,RefundAtFirstScan, , ,107.64,1, , , , , ,107.64
111-1256829-5418669,10-Mar-2022,11-Mar-2022,Approved,DTwgR4x1RRMA, ,AmazonPrePaidLabel,4.97,USD,UPS,1Z2A05729066726625,Seller,N,N,B07TMMB4Z8,MSS-FV9015-SZ-9,"adidas Originals mens Nmd_r1 Sneaker, Black/Black/Black, 9 US",1,CR-UNWANTED_ITEM,Y,C-Returns,StandardRefund, , ,151.44,1, , , , , , 
112-1436717-9412200,07-Mar-2022,11-Mar-2022,Approved,DqwWRBxLRRMA, ,AmazonPrePaidLabel,5.90,USD,UPS,1Z2A05729066724789,Seller,N,N,B09SVNK27R,MSS-FV6028-SZ-11.5,"adidas Supernova Mens Shoes Size 11.5, Color: Grey/White",1,CR-SWITCHEROO,Y,C-Returns,Replacement, , ,96.87,1, , , , , , 
111-1220763-3859426,28-Feb-2022,11-Mar-2022,Approved,DWW4RpxjRRMA, ,AmazonPrePaidLabel,4.97,USD,UPS,1Z2A05729066705175,Seller,N,N,B087RSX13V,G28289-SZ-13,"adidas Icon V Md Boys Shoes Size 13, Color: Grey/Footwear White",1,AMZ-PG-APP-TOO-SMALL,Y,C-Returns,StandardRefund, , ,42.87,1, , , , , , 
114-3842330-1816207,08-Feb-2022,11-Mar-2022,Approved,DLWjRLxCRRMA, ,AmazonPrePaidLabel,7.84,USD,UPS,1Z2A05729066699209,Seller,N,N,B072PPXZMM,MSS-398691-SZ-8,"Salomon Women's X Ultra 3 MID GTX W Hiking, Crown Blue/Evening Blue/Sunny Lime, 8",1,CR-DEFECTIVE,Y,C-Returns,StandardRefund, , ,146.66,1, , , , , , 
113-2658498-2453014,02-Mar-2022,11-Mar-2022,Approved,D7WMRGxdRRMA, ,AmazonPrePaidLabel,4.97,USD,UPS,1Z2A05729066692037,Seller,N,N,B08DJDMS4W,G28289-SZ-10,"adidas Boys Icon V Molded Cleat shoes, Grey/Footwear White, 10 Toddler",1,AMZ-PG-APP-TOO-SMALL,Y,C-Returns,RefundAtFirstScan, , ,43.09,1, , , , , ,43.09
114-6771574-1525020,10-Mar-2022,11-Mar-2022,Approved,DLWWR7xJRRMA, ,AmazonPrePaidLabel,5.90,USD,UPS,1Z2A05729066685509,Seller,N,N,B07ZSBF9DF,EG5641-SZ-14,"adidas Men's EG5641 Baseball Shoe, Power Red/White/Power Red, 14",1,CR-UNWANTED_ITEM,Y,C-Returns,StandardRefund, , ,52.08,1, , , , , , 
111-2874330-1422649,08-Mar-2022,11-Mar-2022,Approved,D4WcRQx7RRMA, ,AmazonPrePaidLabel,8.08,USD,UPS,1Z2A05729066681932,Seller,N,N,B077XDNSWW,DB2001-SZ-7,adidas Predator 18.3 Fg Soccer Shoe (mens) Black/White/Red 7,1,CR-SWITCHEROO,Y,C-Returns,Replacement, , ,80.51,1, , , , , , 
111-8665289-0829816,02-Mar-2022,11-Mar-2022,Approved,DWWMR4xcRRMA, ,AmazonPrePaidLabel,5.52,USD,UPS,1Z2A05729066678848,Seller,N,N,B07Q1BN2DM,G28290-SZ-13,"adidas Unisex-Baby Icon V MD K Sneaker, FTWR White/Silver met./ FTWR White, 13K Standard US Width US Toddler",1,AMZ-PG-APP-TOO-SMALL,Y,C-Returns,RefundAtFirstScan, , ,42.73,1, , , , , ,42.73
113-4795000-8563400,21-Feb-2022,11-Mar-2022,Approved,D2WdRFxzRRMA, ,AmazonPrePaidLabel,4.97,USD,UPS,1Z2A05729066677590,Seller,N,N,B07ZSBMRLR,EG5644-SZ-11,adidas Afterburner 7 Mid Power Red/White/Power Red 11,1,AMZ-PG-APP-TOO-LARGE,Y,C-Returns,RefundAtFirstScan, , ,87.38,2, , , , , ,43.69
111-4565466-7464228,25-Feb-2022,11-Mar-2022,Approved,DrWNRWxYRRMA, ,AmazonPrePaidLabel,9.76,USD,UPS,1Z2A05729066672522,Seller,N,N,B07S72D7HZ,EF1649-SZ-8.5,adidas Originals Men's Rugby Shirt,1,AMZ-PG-APP-TOO-SMALL,Y,C-Returns,StandardRefund, , ,69.95,1, , , , , , 
113-1761825-5917004,18-Feb-2022,11-Mar-2022,Approved,DfWhRtxNRRMA, ,AmazonPrePaidLabel,5.90,USD,UPS,1Z2A05729066663738,Seller,N,N,B0857JSJLZ,MSS-EH1319-SZ-15,"adidas Adizero Scorch Mens Shoes Size 15, Color: White",1,AMZ-PG-APP-TOO-SMALL,Y,C-Returns,RefundAtFirstScan, , ,200.82,2, , , , , ,102.49
111-8861417-1065846,07-Mar-2022,11-Mar-2022,Approved,D49fR1xhRRMA, ,AmazonPrePaidLabel,11.12,USD,UPS,1Z2A05729066663489,Seller,N,N,B07S9QXY7J,MSS-G27670-SZ-11,"adidas Men's Afterburner 6 Grail MD Cleats Baseball Shoe, core Black/FTWR White/Collegiate Royal, 11 M US",1,AMZ-PG-APP-TOO-LARGE,Y,C-Returns,RefundAtFirstScan, , ,106.85,2, , , , , ,54.03
111-8861417-1065846,07-Mar-2022,11-Mar-2022,Approved,D49fR1xhRRMA, ,AmazonPrePaidLabel,11.12,USD,UPS,1Z2A05729066663489,Seller,N,N,B07S6MJXGP,G27670-SZ-10.5,"adidas Men's Afterburner 6 Grail MD Cleats Baseball Shoe, core Black/FTWR White/Collegiate Royal, 10.5 M US",1,AMZ-PG-APP-TOO-LARGE,Y,C-Returns,RefundAtFirstScan, , ,106.85,2, , , , , ,52.82
112-1908593-4130667,02-Mar-2022,11-Mar-2022,Approved,DF92RfxZRRMA, ,AmazonPrePaidLabel,5.52,USD,UPS,1Z2A05729066660419,Seller,N,N,B07S5K8NVG,EF1649-SZ-6.5,"adidas mens Predator 20.4 Fxg soccer shoes, Core Black/Core Black/Dark Grey Heather Solid Grey, 6.5 US",1,AMZ-PG-APP-TOO-SMALL,Y,C-Returns,StandardRefund, , ,68.26,1, , , , , , 
114-4563557-9266661,03-Mar-2022,11-Mar-2022,Approved,Dh9QRzx5RRMA, ,AmazonPrePaidLabel,5.52,USD,UPS,1Z2A05729066659065,Seller,N,N,B07ZDV5SXP,MSS-FX8777-SZ-5.5,"adidas Originals unisex-child NMD_R1 Sneaker, Black/Black/Grey, 5.5",1,AMZ-PG-APP-TOO-SMALL,Y,C-Returns,RefundAtFirstScan, , ,97.65,1, , , , , ,97.65
113-7556596-2669059,08-Mar-2022,11-Mar-2022,Approved,DT95RnxCRRMA, ,AmazonPrePaidLabel,6.22,USD,UPS,1Z2A05729066655149,Seller,N,N,B07BHKZLHY,B27904-SZ-12.5,"adidas Boost Icon 4 Cleats Men's, White, Size 12.5",1,AMZ-PG-APP-TOO-LARGE,Y,C-Returns,RefundAtFirstScan, , ,87.90,1, , , , , ,87.90
111-6289955-2071442,05-Jan-2022,11-Mar-2022,Closed, , , , , , , ,Seller,N,N,B077XJ5W8B,AQ0562-SZ-12,"adidas Men's Alphabounce Instinct Running Shoe, white/grey two/black, 12 M US",1,CR-DEFECTIVE,N,Amazon CS,StandardRefund, , ,92.11,1, , , , , , 
